task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
46	f6/d7bdf9	45365	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (brain)	COMPLETED	0	2026-01-03 17:04:37.640	17.8s	15s	170.5%	430.8 MB	17 GB	22.2 MB	181.6 KB
67	76/e28001	62173	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Assembly_and_Packaging.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:04:51.245	4.6s	7ms	139.1%	0	0	90.5 KB	652 B
70	e7/a80504	63788	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Assembly_and_Packaging.salivary_gland)	COMPLETED	0	2026-01-03 17:04:52.338	4.6s	9ms	124.7%	0	0	90.5 KB	638 B
52	88/29a3ef	46624	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (amygdala)	COMPLETED	0	2026-01-03 17:04:38.623	18.4s	16s	156.6%	414.9 MB	17 GB	22 MB	178.6 KB
63	0a/983da3	57844	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Assembly_and_Packaging.amygdala)	COMPLETED	0	2026-01-03 17:04:47.777	9.6s	6.9s	221.8%	270 MB	2.8 GB	19 MB	18.1 KB
69	8f/e6cbfc	62440	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Assembly_and_Packaging.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:04:51.485	6.9s	2.2s	1468.3%	198.1 MB	17.5 GB	39.9 MB	996 KB
68	44/6d5f76	63119	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Assembly_and_Packaging.dorsal_root_ganglia.no_tool)	COMPLETED	0	2026-01-03 17:04:51.919	7s	2.1s	1401.4%	200.4 MB	17.5 GB	39.2 MB	11.6 KB
71	df/2ec3cc	64494	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Assembly_and_Packaging.salivary_gland.no_tool)	COMPLETED	0	2026-01-03 17:04:53.819	6.7s	2.1s	1427.2%	203.5 MB	17.5 GB	39.2 MB	11.6 KB
74	a4/4cfb6b	65156	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Assembly_and_Packaging.salivary_gland)	COMPLETED	0	2026-01-03 17:04:54.536	6.6s	2.2s	1462.4%	199.1 MB	17.5 GB	39.8 MB	970.6 KB
66	09/94dc1c	60109	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Assembly_and_Packaging.amygdala)	COMPLETED	0	2026-01-03 17:04:49.648	12s	11s	192.2%	279.9 MB	17.2 GB	41.1 MB	18.8 KB
51	9d/3ba0b5	46587	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Assembly_and_Packaging.brain)	COMPLETED	0	2026-01-03 17:04:38.604	25.3s	23s	148.9%	222.9 MB	5.4 GB	14.4 MB	7 KB
72	62/938978	65170	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Assembly_and_Packaging.salivary_gland)	COMPLETED	0	2026-01-03 17:04:54.551	10.1s	7.1s	160.8%	275.9 MB	2.8 GB	19.1 MB	22 KB
54	62/51808d	47988	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Assembly_and_Packaging.hypothalamus)	COMPLETED	0	2026-01-03 17:04:39.087	25.6s	23.3s	168.8%	215.2 MB	5.4 GB	14.4 MB	7 KB
84	1b/6a7f10	71506	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Assembly_and_Packaging.brain.no_tool)	COMPLETED	0	2026-01-03 17:04:58.970	6.4s	2.2s	1494.3%	208.1 MB	17.5 GB	39.9 MB	12.9 KB
86	be/2d145e	73113	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Assembly_and_Packaging.uniprot_ppi.no_tool)	COMPLETED	0	2026-01-03 17:05:00.511	6s	1.9s	1234.5%	219.5 MB	17.5 GB	39.2 MB	11.6 KB
75	59/f95c07	65196	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Assembly_and_Packaging.salivary_gland)	COMPLETED	0	2026-01-03 17:04:54.567	12.7s	11s	195.0%	287.9 MB	17.2 GB	41.2 MB	22.3 KB
82	e0/e5c730	69446	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Assembly_and_Packaging.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:04:57.390	10s	7.1s	220.1%	281.4 MB	2.8 GB	19.2 MB	19.5 KB
78	68/425f4c	66549	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Assembly_and_Packaging.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:04:55.487	12.6s	11s	247.6%	295.7 MB	17.2 GB	41.3 MB	20.5 KB
85	a7/a71aec	76879	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Assembly_and_Packaging.uniprot_ppi)	COMPLETED	0	2026-01-03 17:05:03.915	4.4s	13ms	104.1%	0	0	90.6 KB	806 B
65	a0/0e7db3	57966	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Assembly_and_Packaging.amygdala)	COMPLETED	0	2026-01-03 17:04:47.856	22.5s	20.9s	176.7%	208.2 MB	5.4 GB	14.4 MB	7 KB
88	f0/52fefc	77528	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Assembly_and_Packaging.uniprot_ppi)	COMPLETED	0	2026-01-03 17:05:04.623	6.3s	2.3s	1366.5%	203.2 MB	17.5 GB	40.2 MB	1.4 MB
93	75/8bf444	79511	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Assembly_and_Packaging.brain.robust)	COMPLETED	0	2026-01-03 17:05:06.494	6.8s	2.2s	1167.5%	201.4 MB	17.5 GB	39.9 MB	19.3 KB
94	69/2c1e57	80445	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Assembly_and_Packaging.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:05:07.273	6.6s	2.2s	1359.7%	201 MB	17.5 GB	39.8 MB	12.9 KB
95	44/875cc6	80540	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Assembly_and_Packaging.hypothalamus.robust_bias_aware)	COMPLETED	0	2026-01-03 17:05:07.437	6.6s	2.1s	1561.2%	201.6 MB	17.5 GB	39.9 MB	19.5 KB
96	5b/1f378c	81412	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Assembly_and_Packaging.brain.robust_bias_aware)	COMPLETED	0	2026-01-03 17:05:08.068	6.5s	2.1s	1536.3%	203 MB	17.5 GB	39.9 MB	19.4 KB
81	b7/00ef04	68833	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:04:57.074	18.2s	16s	171.0%	495.2 MB	17 GB	22.5 MB	183.8 KB
89	0e/6bc79e	73784	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Assembly_and_Packaging.uniprot_ppi)	COMPLETED	0	2026-01-03 17:05:01.123	15s	13s	157.8%	356.3 MB	17.3 GB	42.5 MB	25.9 KB
91	a5/8bea24	78439	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Assembly_and_Packaging.brain.firstneighbor)	COMPLETED	0	2026-01-03 17:05:05.374	10.9s	6.8s	538.7%	257.1 MB	17.5 GB	40.1 MB	11.6 KB
90	9c/3b0934	77596	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Assembly_and_Packaging.uniprot_ppi)	COMPLETED	0	2026-01-03 17:05:04.716	13.1s	10.3s	182.9%	340.4 MB	2.9 GB	20.4 MB	25.3 KB
98	51/40cc37	83674	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Assembly_and_Packaging.amygdala.no_tool)	COMPLETED	0	2026-01-03 17:05:10.397	7.4s	2.4s	1321.4%	203.2 MB	17.5 GB	39.8 MB	12.8 KB
