task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
9	46/f1f3c6	33082	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.413	12.1s	3.6s	365.9%	255.8 MB	17.6 GB	39.9 MB	3.2 MB
19	75/98c476	32686	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (salivary_gland)	CACHED	0	2026-01-03 17:04:25.833	11.5s	3.6s	920.4%	255.8 MB	17.6 GB	39.9 MB	3.1 MB
12	33/63b9d7	32611	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:GRAPHTOOLPARSER (amygdala)	CACHED	0	2026-01-03 17:04:25.263	10.2s	3.6s	863.1%	258.5 MB	17.6 GB	39.8 MB	3 MB
16	af/5be3f1	20612	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (amygdala)	CACHED	0	2026-01-03 17:04:14.107	12.4s	3.8s	582.8%	250.3 MB	17.6 GB	39.8 MB	6.9 MB
17	fd/33be1e	33075	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (salivary_gland)	CACHED	0	2026-01-03 17:04:26.405	12.1s	3.8s	611.5%	252.7 MB	17.6 GB	39.9 MB	7.1 MB
30	72/e375b6	45195	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:36.995	10.9s	3.7s	805.2%	254.7 MB	17.6 GB	40.2 MB	4.4 MB
11	ac/c319dc	33283	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.516	12.1s	3.7s	400.1%	256.1 MB	17.6 GB	39.9 MB	3.2 MB
27	2a/7be41e	20250	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (hypothalamus)	CACHED	0	2026-01-03 17:04:13.931	12.5s	3.7s	630.0%	253.5 MB	17.6 GB	39.8 MB	3 MB
33	5b/86d93c	44983	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:35.477	11.7s	4s	618.0%	256.3 MB	17.6 GB	40.2 MB	10.1 MB
13	2a/7a3959	20234	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (amygdala)	CACHED	0	2026-01-03 17:04:13.924	12.6s	3.8s	372.1%	256.4 MB	17.6 GB	39.8 MB	3 MB
25	bb/a60f7c	20212	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (hypothalamus)	CACHED	0	2026-01-03 17:04:13.915	12.2s	3.6s	434.3%	253.3 MB	17.6 GB	39.8 MB	3 MB
32	92/55448c	45234	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:37.298	10.3s	3.7s	804.5%	256 MB	17.6 GB	40.2 MB	4.4 MB
39	39/de40d5	20384	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:GRAPHTOOLPARSER (brain)	CACHED	0	2026-01-03 17:04:13.970	12.5s	3.7s	446.6%	249.5 MB	17.6 GB	39.9 MB	3.1 MB
41	ca/861c66	20271	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (brain)	CACHED	0	2026-01-03 17:04:13.938	12.5s	3.9s	422.2%	255.5 MB	17.6 GB	39.9 MB	7 MB
38	f9/3baae8	20180	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:GRAPHTOOLPARSER (brain)	CACHED	0	2026-01-03 17:04:13.894	12.3s	3.8s	419.5%	255.1 MB	17.6 GB	39.9 MB	3.1 MB
37	6c/b11ddd	20140	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (brain)	CACHED	0	2026-01-03 17:04:13.854	12s	3.8s	738.0%	248.5 MB	17.6 GB	39.9 MB	3.1 MB
34	19/d2b8a3	33615	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:GRAPHTOOLPARSER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:26.574	12.3s	3.7s	921.7%	259.1 MB	17.6 GB	40.2 MB	4.4 MB
18	73/899875	33011	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:GRAPHTOOLPARSER (salivary_gland)	CACHED	0	2026-01-03 17:04:26.356	12.1s	3.7s	713.5%	252.8 MB	17.6 GB	39.9 MB	3.1 MB
40	7b/b50aa5	20148	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (brain)	CACHED	0	2026-01-03 17:04:13.863	12.6s	3.5s	388.9%	256.7 MB	17.6 GB	39.9 MB	3.1 MB
31	e4/2c7802	34096	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:GRAPHTOOLPARSER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:26.853	12.2s	4.2s	839.3%	260.6 MB	17.6 GB	40.2 MB	4.4 MB
10	01/bd7010	33416	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.525	11.8s	3.4s	508.4%	255.6 MB	17.6 GB	39.9 MB	3.2 MB
23	c9/fa6ac3	20290	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:GRAPHTOOLPARSER (hypothalamus)	CACHED	0	2026-01-03 17:04:13.945	12.4s	3.5s	520.1%	255 MB	17.6 GB	39.8 MB	3 MB
7	51/4c5670	33559	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.550	12.1s	3.5s	477.2%	256.8 MB	17.6 GB	39.9 MB	7.3 MB
24	e8/4d9f5d	20321	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:GRAPHTOOLPARSER (hypothalamus)	CACHED	0	2026-01-03 17:04:13.954	11.9s	3.2s	451.0%	254.7 MB	17.6 GB	39.8 MB	3 MB
26	56/6a7914	20577	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (hypothalamus)	CACHED	0	2026-01-03 17:04:14.056	11.2s	3.2s	679.5%	259.2 MB	17.6 GB	39.8 MB	6.9 MB
48	61/5551cd	66922	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (salivary_gland)	CACHED	0	2026-01-03 17:04:55.816	24.9s	22s	170.1%	322.5 MB	17 GB	22.3 MB	180.2 KB
47	6d/72b6da	70603	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:58.346	26.1s	24s	165.2%	366 MB	17 GB	25.2 MB	266.3 KB
43	88/29a3ef	46624	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (amygdala)	CACHED	0	2026-01-03 17:04:38.623	18.4s	16s	156.6%	414.9 MB	17 GB	22 MB	178.6 KB
45	b7/00ef04	68833	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:57.074	18.2s	16s	171.0%	495.2 MB	17 GB	22.5 MB	183.8 KB
44	d1/e60fcd	45336	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (hypothalamus)	CACHED	0	2026-01-03 17:04:37.622	16.9s	14s	186.4%	416.4 MB	17 GB	22.1 MB	179.4 KB
46	f6/d7bdf9	45365	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (brain)	CACHED	0	2026-01-03 17:04:37.640	17.8s	15s	170.5%	430.8 MB	17 GB	22.2 MB	181.6 KB
35	a3/bc375f	1261965	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Uncharacterized.hypothalamus)	COMPLETED	0	2026-01-03 17:39:33.113	7.5s	2.6s	1399.1%	216 MB	17.5 GB	47.2 MB	12.8 KB
28	2d/8f5c54	1261950	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Uncharacterized.amygdala)	COMPLETED	0	2026-01-03 17:39:33.104	7.7s	2.7s	704.4%	207.2 MB	17.5 GB	47.2 MB	12.7 KB
22	18/a741af	1262004	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Uncharacterized.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:39:33.129	7.8s	2.6s	1036.3%	207.8 MB	17.5 GB	47.2 MB	12.8 KB
42	00/8feab9	1261930	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Uncharacterized.brain)	COMPLETED	0	2026-01-03 17:39:33.075	8s	2.7s	638.5%	214.9 MB	17.5 GB	47.2 MB	12.7 KB
29	b2/da1671	1261939	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Uncharacterized.salivary_gland)	COMPLETED	0	2026-01-03 17:39:33.094	8.1s	2.7s	476.7%	210.2 MB	17.5 GB	47.2 MB	12.8 KB
36	86/09e673	1261984	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Uncharacterized.uniprot_ppi)	COMPLETED	0	2026-01-03 17:39:33.120	8.2s	2.7s	619.4%	298.5 MB	18.6 GB	47.5 MB	12.8 KB
49	de/9db58d	1266955	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Uncharacterized.hypothalamus)	COMPLETED	0	2026-01-03 17:39:40.723	6.1s	16ms	105.8%	0	0	90.4 KB	470 B
56	ef/fd9edf	1267196	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Uncharacterized.amygdala)	COMPLETED	0	2026-01-03 17:39:40.870	6s	9ms	128.4%	0	0	90.4 KB	456 B
53	2a/b3f0a6	1266964	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Uncharacterized.hypothalamus)	COMPLETED	0	2026-01-03 17:39:40.738	8.2s	2.4s	1004.6%	209.1 MB	17.5 GB	39.8 MB	953.2 KB
50	51/923b2f	1266957	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Uncharacterized.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:39:40.732	8.3s	2.6s	937.8%	191.1 MB	17.5 GB	39.2 MB	11.6 KB
62	57/db4330	1267311	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Uncharacterized.amygdala.no_tool)	COMPLETED	0	2026-01-03 17:39:40.934	8.2s	2.5s	784.6%	205.7 MB	17.5 GB	39.2 MB	11.5 KB
59	f6/54e450	1267193	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Uncharacterized.amygdala)	COMPLETED	0	2026-01-03 17:39:40.862	8.5s	2.9s	829.9%	256.5 MB	17.6 GB	39.8 MB	945.5 KB
65	86/b8683e	1268429	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Uncharacterized.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:39:41.285	8.3s	2.5s	1321.0%	207 MB	17.5 GB	39.9 MB	996 KB
63	69/928612	1274860	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Uncharacterized.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:39:46.846	4.5s	8ms	150.0%	0	0	90.4 KB	470 B
54	9c/654dfa	1267025	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Uncharacterized.hypothalamus)	COMPLETED	0	2026-01-03 17:39:40.766	10.9s	7.8s	204.2%	268.1 MB	2.8 GB	19 MB	19.6 KB
58	21/2c2ca1	1267608	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Uncharacterized.amygdala)	COMPLETED	0	2026-01-03 17:39:41.136	10.7s	7.3s	211.9%	266.8 MB	2.8 GB	19 MB	18.7 KB
60	37/984b1b	1267205	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Uncharacterized.amygdala)	COMPLETED	0	2026-01-03 17:39:40.879	14.2s	11s	222.8%	276 MB	17.2 GB	41.1 MB	18.8 KB
52	83/4e5b01	1267010	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Uncharacterized.hypothalamus)	COMPLETED	0	2026-01-03 17:39:40.760	15.1s	12s	192.0%	282.2 MB	17.2 GB	41.2 MB	20.5 KB
67	3b/000d3b	1267867	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Uncharacterized.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:39:41.189	14.7s	12s	214.9%	293.5 MB	17.2 GB	41.3 MB	22 KB
64	78/dd82ac	1277329	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Uncharacterized.dorsal_root_ganglia.no_tool)	COMPLETED	0	2026-01-03 17:39:48.983	10.6s	3.7s	635.0%	243.9 MB	17.5 GB	39.2 MB	11.6 KB
74	0a/3441e4	1277483	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Uncharacterized.brain)	COMPLETED	0	2026-01-03 17:39:49.185	10.7s	3.5s	524.8%	259.5 MB	17.6 GB	39.8 MB	964.4 KB
71	08/39eb12	1277697	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Uncharacterized.brain.no_tool)	COMPLETED	0	2026-01-03 17:39:49.363	11.1s	3.6s	380.3%	244.3 MB	17.5 GB	39.2 MB	11.5 KB
70	e5/90de34	1280440	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Uncharacterized.brain)	COMPLETED	0	2026-01-03 17:39:51.684	10.4s	20ms	42.9%	0	0	90.4 KB	469 B
57	fb/45419d	1267220	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Uncharacterized.amygdala)	COMPLETED	0	2026-01-03 17:39:40.886	21.9s	18.9s	159.6%	211 MB	5.4 GB	14.4 MB	7 KB
68	60/7f8efc	1277369	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Uncharacterized.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:39:49.056	15.5s	11.8s	160.2%	277.5 MB	2.8 GB	19.2 MB	21.2 KB
75	5f/06837c	1278179	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Uncharacterized.brain)	COMPLETED	0	2026-01-03 17:39:49.581	15.5s	11.6s	163.3%	270.3 MB	2.8 GB	19 MB	20.2 KB
77	ca/b5338d	1283995	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Uncharacterized.salivary_gland)	COMPLETED	0	2026-01-03 17:39:55.134	11.2s	20ms	42.8%	0	0	90.4 KB	483 B
76	1b/ce467b	1279790	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Uncharacterized.brain)	COMPLETED	0	2026-01-03 17:39:51.310	17.7s	14s	126.6%	285.7 MB	17.2 GB	41.2 MB	20.5 KB
55	39/440209	1266992	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Uncharacterized.hypothalamus)	COMPLETED	0	2026-01-03 17:39:40.753	29.2s	26s	144.8%	211.5 MB	5.4 GB	14.4 MB	7 KB
69	ea/db7589	1275200	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Uncharacterized.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:39:46.957	23.5s	20.4s	165.6%	214.2 MB	5.4 GB	14.5 MB	7 KB
84	1d/9bdb6c	1288622	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Uncharacterized.uniprot_ppi)	COMPLETED	0	2026-01-03 17:40:02.797	10.4s	18ms	40.0%	0	0	90.4 KB	539 B
79	13/6510e3	1284471	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Uncharacterized.salivary_gland)	COMPLETED	0	2026-01-03 17:39:55.920	17.8s	10.7s	111.0%	268.9 MB	2.8 GB	19.1 MB	22 KB
81	47/0f71b5	1286419	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Uncharacterized.salivary_gland)	COMPLETED	0	2026-01-03 17:39:59.930	14.3s	2.9s	437.3%	196.1 MB	17.5 GB	39.8 MB	970.6 KB
83	6f/8516ab	1286241	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Uncharacterized.salivary_gland.no_tool)	COMPLETED	0	2026-01-03 17:39:59.607	14.7s	3.7s	330.3%	200.9 MB	17.5 GB	39.2 MB	11.6 KB
80	df/b76480	1284450	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Uncharacterized.salivary_gland)	COMPLETED	0	2026-01-03 17:39:55.901	22.1s	17s	119.0%	285.8 MB	17.2 GB	41.2 MB	23.4 KB
89	01/b48a43	1289425	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Uncharacterized.uniprot_ppi.no_tool)	COMPLETED	0	2026-01-03 17:40:04.597	13.4s	3.3s	408.4%	243.4 MB	17.5 GB	39.2 MB	11.6 KB
85	36/56d311	1290666	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Uncharacterized.uniprot_ppi)	COMPLETED	0	2026-01-03 17:40:06.350	13s	4s	357.2%	258.4 MB	17.6 GB	40.2 MB	1.4 MB
94	90/982ddb	1293713	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Uncharacterized.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:40:10.520	11.2s	2.8s	795.0%	166.4 MB	17.4 GB	39.8 MB	12.4 KB
95	70/0f33a8	1295255	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Uncharacterized.amygdala.no_tool)	COMPLETED	0	2026-01-03 17:40:13.237	9.9s	2.5s	995.8%	191.1 MB	17.5 GB	39.8 MB	12.4 KB
51	dc/68bec1	1266974	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:RWR (Uncharacterized.hypothalamus)	COMPLETED	0	2026-01-03 17:39:40.745	42.7s	36.1s	7808.5%	3 GB	21.5 GB	15.9 MB	2.5 KB
99	76/cd840e	1295973	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Uncharacterized.hypothalamus.robust)	COMPLETED	0	2026-01-03 17:40:14.340	9.2s	2s	1281.0%	203.4 MB	17.5 GB	39.9 MB	18.3 KB
72	c3/4b77b1	1280723	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Uncharacterized.brain)	COMPLETED	0	2026-01-03 17:39:51.837	32.3s	28.9s	101.3%	208.2 MB	5.4 GB	14.4 MB	7 KB
93	19/c88dfd	1293383	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Uncharacterized.hypothalamus.firstneighbor)	COMPLETED	0	2026-01-03 17:40:09.951	14.3s	5.3s	482.6%	255.6 MB	17.5 GB	40.1 MB	11.6 KB
96	e7/8c4867	1295538	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Uncharacterized.amygdala.firstneighbor)	COMPLETED	0	2026-01-03 17:40:13.704	11.6s	3.8s	861.0%	257.1 MB	18.5 GB	40.1 MB	11.6 KB
101	f0/a36090	1298183	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Uncharacterized.amygdala.robust_bias_aware)	COMPLETED	0	2026-01-03 17:40:18.040	7.3s	2.3s	965.3%	195.2 MB	17.5 GB	39.9 MB	17.9 KB
