task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
41	2d/6ae600	2244394	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Assembly_and_Packaging.uniprot_ppi.diamond)	COMPLETED	0	2026-02-11 13:23:09.433	6.4s	2.6s	1646.6%	212.8 MB	17.5 GB	58.8 MB	540.6 KB
44	c1/6fd1cd	2245005	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Assembly_and_Packaging.uniprot_ppi.rwr)	COMPLETED	0	2026-02-11 13:23:11.266	5.5s	1.8s	1762.1%	217.8 MB	17.5 GB	40.2 MB	17.1 KB
42	aa/6c8857	2244387	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:VISUALIZEMODULES (Assembly_and_Packaging.uniprot_ppi.diamond)	COMPLETED	0	2026-02-11 13:23:09.424	10.4s	6.5s	512.3%	335.9 MB	17.6 GB	72.1 MB	13.2 MB
46	dc/6bd824	2247281	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:DRUGSTONEEXPORT (Assembly_and_Packaging.uniprot_ppi.rwr)	COMPLETED	0	2026-02-11 13:23:16.814	6.3s	2.1s	1402.5%	207.9 MB	17.5 GB	40.3 MB	39.7 KB
45	e6/fa0489	2247272	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Assembly_and_Packaging.uniprot_ppi.rwr)	COMPLETED	0	2026-02-11 13:23:16.804	6.6s	2.4s	1842.4%	246.5 MB	17.5 GB	58.8 MB	80.8 KB
47	13/38c5b7	2247274	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:VISUALIZEMODULES (Assembly_and_Packaging.uniprot_ppi.rwr)	COMPLETED	0	2026-02-11 13:23:16.810	7.6s	3.4s	898.2%	302.4 MB	17.6 GB	72.1 MB	3.2 MB
16	4c/f70b95	2221009	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_DOMINO (Assembly_and_Packaging.uniprot_ppi)	COMPLETED	0	2026-02-11 13:22:14.378	1m 25s	1m 23s	125.2%	1.7 GB	49.4 GB	194.9 MB	179.9 MB
48	4b/15e0c6	2250415	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Assembly_and_Packaging.uniprot_ppi.domino)	COMPLETED	0	2026-02-11 13:23:39.515	6.1s	2s	1813.8%	213.7 MB	17.5 GB	40.2 MB	14.9 KB
49	a4/8cd12f	2251201	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Assembly_and_Packaging.uniprot_ppi.domino)	COMPLETED	0	2026-02-11 13:23:45.596	5.9s	1.8s	1947.6%	218.7 MB	17.5 GB	39.2 MB	11.6 KB
50	62/79b6b7	2251843	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Assembly_and_Packaging.uniprot_ppi.domino)	COMPLETED	0	2026-02-11 13:23:51.588	6.1s	1.9s	1868.9%	216.9 MB	17.5 GB	40.2 MB	15.1 KB
53	5f/e8280b	2252492	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:DRUGSTONEEXPORT (Assembly_and_Packaging.uniprot_ppi.domino)	COMPLETED	0	2026-02-11 13:23:57.776	7.4s	2.2s	1618.7%	216.7 MB	17.5 GB	40.3 MB	22.4 KB
51	8f/89e741	2252484	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Assembly_and_Packaging.uniprot_ppi.domino)	COMPLETED	0	2026-02-11 13:23:57.765	8s	3.1s	1737.7%	206.9 MB	17.5 GB	58.8 MB	40.3 KB
52	c3/b8ae40	2252495	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:VISUALIZEMODULES (Assembly_and_Packaging.uniprot_ppi.domino)	COMPLETED	0	2026-02-11 13:23:57.782	8.8s	3.7s	994.4%	299.7 MB	17.6 GB	72.1 MB	2.4 MB
54	20/cebee0	2255157	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:MULTIQC	COMPLETED	0	2026-02-11 13:24:06.713	15.2s	10s	407.2%	703 MB	26.7 GB	77.8 MB	21.4 MB
