task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
35	6c/b11ddd	20140	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (brain)	CACHED	0	2026-01-03 17:04:13.854	12s	3.8s	738.0%	248.5 MB	17.6 GB	39.9 MB	3.1 MB
9	af/5be3f1	20612	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (amygdala)	CACHED	0	2026-01-03 17:04:14.107	12.4s	3.8s	582.8%	250.3 MB	17.6 GB	39.8 MB	6.9 MB
13	e4/2c7802	34096	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:GRAPHTOOLPARSER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:26.853	12.2s	4.2s	839.3%	260.6 MB	17.6 GB	40.2 MB	4.4 MB
18	ac/c319dc	33283	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.516	12.1s	3.7s	400.1%	256.1 MB	17.6 GB	39.9 MB	3.2 MB
17	51/4c5670	33559	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.550	12.1s	3.5s	477.2%	256.8 MB	17.6 GB	39.9 MB	7.3 MB
11	17/30829a	20193	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (amygdala)	CACHED	0	2026-01-03 17:04:13.906	12.1s	3.5s	556.1%	253.9 MB	17.6 GB	39.8 MB	3 MB
19	01/bd7010	33416	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.525	11.8s	3.4s	508.4%	255.6 MB	17.6 GB	39.9 MB	3.2 MB
27	5b/1d0b30	32964	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:GRAPHTOOLPARSER (salivary_gland)	CACHED	0	2026-01-03 17:04:26.192	11.4s	3.4s	663.0%	249.2 MB	17.6 GB	39.9 MB	3.1 MB
29	75/98c476	32686	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (salivary_gland)	CACHED	0	2026-01-03 17:04:25.833	11.5s	3.6s	920.4%	255.8 MB	17.6 GB	39.9 MB	3.1 MB
14	5b/86d93c	44983	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:35.477	11.7s	4s	618.0%	256.3 MB	17.6 GB	40.2 MB	10.1 MB
10	73/99d3da	32673	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:GRAPHTOOLPARSER (amygdala)	CACHED	0	2026-01-03 17:04:25.823	11.2s	3.4s	953.0%	250.5 MB	17.6 GB	39.8 MB	3 MB
24	fd/33be1e	33075	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (salivary_gland)	CACHED	0	2026-01-03 17:04:26.405	12.1s	3.8s	611.5%	252.7 MB	17.6 GB	39.9 MB	7.1 MB
12	19/d2b8a3	33615	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:GRAPHTOOLPARSER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:26.574	12.3s	3.7s	921.7%	259.1 MB	17.6 GB	40.2 MB	4.4 MB
21	46/f1f3c6	33082	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.413	12.1s	3.6s	365.9%	255.8 MB	17.6 GB	39.9 MB	3.2 MB
31	7b/b50aa5	20148	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (brain)	CACHED	0	2026-01-03 17:04:13.863	12.6s	3.5s	388.9%	256.7 MB	17.6 GB	39.9 MB	3.1 MB
38	c9/fa6ac3	20290	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:GRAPHTOOLPARSER (hypothalamus)	CACHED	0	2026-01-03 17:04:13.945	12.4s	3.5s	520.1%	255 MB	17.6 GB	39.8 MB	3 MB
34	f9/3baae8	20180	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:GRAPHTOOLPARSER (brain)	CACHED	0	2026-01-03 17:04:13.894	12.3s	3.8s	419.5%	255.1 MB	17.6 GB	39.9 MB	3.1 MB
40	56/6a7914	20577	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (hypothalamus)	CACHED	0	2026-01-03 17:04:14.056	11.2s	3.2s	679.5%	259.2 MB	17.6 GB	39.8 MB	6.9 MB
41	e8/4d9f5d	20321	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:GRAPHTOOLPARSER (hypothalamus)	CACHED	0	2026-01-03 17:04:13.954	11.9s	3.2s	451.0%	254.7 MB	17.6 GB	39.8 MB	3 MB
32	ca/861c66	20271	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (brain)	CACHED	0	2026-01-03 17:04:13.938	12.5s	3.9s	422.2%	255.5 MB	17.6 GB	39.9 MB	7 MB
37	2a/7be41e	20250	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (hypothalamus)	CACHED	0	2026-01-03 17:04:13.931	12.5s	3.7s	630.0%	253.5 MB	17.6 GB	39.8 MB	3 MB
39	bb/a60f7c	20212	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (hypothalamus)	CACHED	0	2026-01-03 17:04:13.915	12.2s	3.6s	434.3%	253.3 MB	17.6 GB	39.8 MB	3 MB
28	8e/5e4ceb	32901	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (salivary_gland)	CACHED	0	2026-01-03 17:04:26.063	11.4s	3.6s	741.8%	248.6 MB	17.6 GB	39.9 MB	3.1 MB
26	73/899875	33011	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:GRAPHTOOLPARSER (salivary_gland)	CACHED	0	2026-01-03 17:04:26.356	12.1s	3.7s	713.5%	252.8 MB	17.6 GB	39.9 MB	3.1 MB
23	92/55448c	45234	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:37.298	10.3s	3.7s	804.5%	256 MB	17.6 GB	40.2 MB	4.4 MB
25	b8/c57481	33522	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.534	12.1s	3.7s	646.0%	254.4 MB	17.6 GB	39.9 MB	3.2 MB
44	f6/d7bdf9	45365	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (brain)	CACHED	0	2026-01-03 17:04:37.640	17.8s	15s	170.5%	430.8 MB	17 GB	22.2 MB	181.6 KB
43	88/29a3ef	46624	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (amygdala)	CACHED	0	2026-01-03 17:04:38.623	18.4s	16s	156.6%	414.9 MB	17 GB	22 MB	178.6 KB
46	61/5551cd	66922	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (salivary_gland)	CACHED	0	2026-01-03 17:04:55.816	24.9s	22s	170.1%	322.5 MB	17 GB	22.3 MB	180.2 KB
45	d1/e60fcd	45336	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (hypothalamus)	CACHED	0	2026-01-03 17:04:37.622	16.9s	14s	186.4%	416.4 MB	17 GB	22.1 MB	179.4 KB
47	6d/72b6da	70603	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:58.346	26.1s	24s	165.2%	366 MB	17 GB	25.2 MB	266.3 KB
48	b7/00ef04	68833	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:57.074	18.2s	16s	171.0%	495.2 MB	17 GB	22.5 MB	183.8 KB
30	a3/95ae91	284490	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Egress_and_Envelopment.salivary_gland)	COMPLETED	0	2026-01-03 17:12:33.568	7.4s	2.5s	560.3%	235.3 MB	17.5 GB	47.2 MB	19.9 KB
22	df/c659c4	284508	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Egress_and_Envelopment.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:12:33.582	7.6s	2.4s	733.0%	238.8 MB	17.5 GB	47.2 MB	20 KB
42	4d/c578b3	284521	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Egress_and_Envelopment.hypothalamus)	COMPLETED	0	2026-01-03 17:12:33.595	7.7s	2.6s	805.8%	216.1 MB	17.5 GB	47.2 MB	19.8 KB
16	94/1ca037	284547	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Egress_and_Envelopment.amygdala)	COMPLETED	0	2026-01-03 17:12:33.607	7.7s	2.5s	757.7%	235.8 MB	17.5 GB	47.2 MB	19.8 KB
20	98/173482	284562	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Egress_and_Envelopment.uniprot_ppi)	COMPLETED	0	2026-01-03 17:12:33.616	7.7s	2.6s	713.7%	240.4 MB	17.5 GB	47.5 MB	20.3 KB
36	d9/39e80d	284478	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Egress_and_Envelopment.brain)	COMPLETED	0	2026-01-03 17:12:33.537	7.9s	2.7s	757.6%	246.4 MB	17.5 GB	47.2 MB	19.8 KB
49	e1/93fb4d	289529	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Egress_and_Envelopment.salivary_gland)	COMPLETED	0	2026-01-03 17:12:41.042	6.6s	15ms	134.2%	0	0	91.4 KB	2.5 KB
56	af/6460a5	289814	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Egress_and_Envelopment.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:12:41.246	6.5s	24ms	19.4%	0	0	91.5 KB	2.6 KB
54	83/31387f	289544	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Egress_and_Envelopment.salivary_gland)	COMPLETED	0	2026-01-03 17:12:41.051	9.4s	2.3s	1043.3%	210 MB	17.5 GB	39.8 MB	970.6 KB
50	3b/dc64a5	289564	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Egress_and_Envelopment.salivary_gland.no_tool)	COMPLETED	0	2026-01-03 17:12:41.084	9.8s	2.8s	972.3%	196.9 MB	17.5 GB	39.2 MB	11.6 KB
59	36/933b8c	289782	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Egress_and_Envelopment.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:12:41.217	9.7s	2.6s	807.5%	197.1 MB	17.5 GB	39.9 MB	995.9 KB
57	f2/11a5fe	289775	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Egress_and_Envelopment.dorsal_root_ganglia.no_tool)	COMPLETED	0	2026-01-03 17:12:41.204	9.8s	2.8s	600.4%	192.8 MB	17.5 GB	39.2 MB	11.6 KB
67	bc/61b66e	290111	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Egress_and_Envelopment.hypothalamus)	COMPLETED	0	2026-01-03 17:12:41.470	9.5s	2.4s	788.3%	209 MB	17.5 GB	39.8 MB	953.2 KB
64	99/db1e13	289963	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Egress_and_Envelopment.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:12:41.333	9.7s	2.7s	919.9%	191.8 MB	17.5 GB	39.2 MB	11.6 KB
63	ba/155363	298222	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Egress_and_Envelopment.hypothalamus)	COMPLETED	0	2026-01-03 17:12:47.695	6.1s	14ms	124.3%	0	0	91.4 KB	2.5 KB
51	31/4e867b	289600	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Egress_and_Envelopment.salivary_gland)	COMPLETED	0	2026-01-03 17:12:41.098	15.1s	11s	157.9%	275.7 MB	2.8 GB	19.1 MB	101 KB
75	78/342545	300785	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Egress_and_Envelopment.uniprot_ppi)	COMPLETED	0	2026-01-03 17:12:51.038	6.6s	12ms	119.1%	0	0	91.7 KB	3 KB
61	e7/db880f	289801	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Egress_and_Envelopment.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:12:41.233	16.5s	11.5s	167.5%	281.7 MB	2.8 GB	19.2 MB	99.9 KB
70	ae/850ab3	300745	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Egress_and_Envelopment.amygdala)	COMPLETED	0	2026-01-03 17:12:51.017	7s	10ms	76.2%	0	0	91.4 KB	2.5 KB
60	78/1a6c26	289888	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Egress_and_Envelopment.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:12:41.278	17.9s	15s	169.6%	293.8 MB	17.2 GB	41.3 MB	98.9 KB
53	94/1590a6	289618	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Egress_and_Envelopment.salivary_gland)	COMPLETED	0	2026-01-03 17:12:41.103	19.1s	16s	184.1%	293 MB	17.2 GB	41.2 MB	101.6 KB
71	45/63bbb5	300717	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Egress_and_Envelopment.amygdala.no_tool)	COMPLETED	0	2026-01-03 17:12:50.980	10.9s	3.1s	746.8%	197.6 MB	17.5 GB	39.2 MB	11.6 KB
77	77/a72d6d	300741	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Egress_and_Envelopment.uniprot_ppi.no_tool)	COMPLETED	0	2026-01-03 17:12:51.008	11s	3s	769.7%	243.5 MB	17.5 GB	39.2 MB	11.6 KB
80	fa/991169	303417	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Egress_and_Envelopment.uniprot_ppi)	COMPLETED	0	2026-01-03 17:12:53.796	12.5s	3.2s	422.1%	268.6 MB	17.6 GB	40.2 MB	1.4 MB
68	46/97ca96	300625	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Egress_and_Envelopment.hypothalamus)	COMPLETED	0	2026-01-03 17:12:50.865	17s	13.3s	142.2%	279 MB	2.8 GB	19 MB	92.6 KB
69	ce/ad0f1c	300362	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Egress_and_Envelopment.hypothalamus)	COMPLETED	0	2026-01-03 17:12:50.470	17.6s	16s	185.5%	290 MB	17.2 GB	41.2 MB	92.8 KB
78	f4/5d6c05	305932	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Egress_and_Envelopment.amygdala)	COMPLETED	0	2026-01-03 17:12:57.642	13s	3.5s	378.4%	257.6 MB	17.6 GB	39.8 MB	945.5 KB
84	9f/08b6b2	308637	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Egress_and_Envelopment.brain)	COMPLETED	0	2026-01-03 17:13:02.031	8.6s	20ms	35.3%	0	0	91.4 KB	2.5 KB
72	99/8a46ed	305962	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Egress_and_Envelopment.amygdala)	COMPLETED	0	2026-01-03 17:12:57.727	21.4s	17s	119.7%	286.2 MB	17.2 GB	41.1 MB	94.1 KB
90	e0/b5c821	312712	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Egress_and_Envelopment.brain)	COMPLETED	0	2026-01-03 17:13:07.887	11.4s	4.5s	490.8%	255.9 MB	17.6 GB	39.8 MB	964.4 KB
87	69/d4d595	312870	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Egress_and_Envelopment.brain.no_tool)	COMPLETED	0	2026-01-03 17:13:08.101	11.4s	3.9s	551.2%	206.4 MB	17.5 GB	39.2 MB	11.6 KB
73	41/39297f	306985	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Egress_and_Envelopment.amygdala)	COMPLETED	0	2026-01-03 17:12:59.211	20.5s	15.2s	96.3%	275.2 MB	2.8 GB	19 MB	93.1 KB
82	d8/419929	305037	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Egress_and_Envelopment.uniprot_ppi)	COMPLETED	0	2026-01-03 17:12:56.247	25.6s	19.3s	97.4%	342.3 MB	2.9 GB	20.4 MB	116.1 KB
86	6e/352aff	311618	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Egress_and_Envelopment.brain)	COMPLETED	0	2026-01-03 17:13:06.271	16.7s	14s	129.1%	285.6 MB	17.2 GB	41.2 MB	97.3 KB
85	04/9c16e3	314323	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Egress_and_Envelopment.brain)	COMPLETED	0	2026-01-03 17:13:10.614	13.9s	9.5s	137.5%	274.8 MB	2.8 GB	19 MB	96.2 KB
83	ea/d0ea4c	307399	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Egress_and_Envelopment.uniprot_ppi)	COMPLETED	0	2026-01-03 17:13:00.194	25.1s	22s	111.6%	357.9 MB	17.3 GB	42.5 MB	117.3 KB
94	60/a67828	318911	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Egress_and_Envelopment.salivary_gland.no_tool)	COMPLETED	0	2026-01-03 17:13:19.306	6.3s	2.1s	1520.6%	209.1 MB	17.5 GB	39.9 MB	18 KB
97	90/b9b2d5	320457	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Egress_and_Envelopment.dorsal_root_ganglia.no_tool)	COMPLETED	0	2026-01-03 17:13:21.879	6.3s	2.1s	1501.3%	209.2 MB	17.5 GB	39.9 MB	18.2 KB
52	94/42bf34	289554	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:RWR (Egress_and_Envelopment.salivary_gland)	COMPLETED	0	2026-01-03 17:12:41.077	47.4s	41.1s	6010.0%	4.1 GB	21.5 GB	16 MB	14.8 KB
55	de/ce58e2	289580	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Egress_and_Envelopment.salivary_gland)	COMPLETED	0	2026-01-03 17:12:41.091	47.6s	45.5s	122.1%	215.8 MB	5.4 GB	14.5 MB	7 KB
98	77/4db9f7	321543	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Egress_and_Envelopment.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:13:22.971	6.4s	2.2s	1481.3%	208.3 MB	17.5 GB	39.8 MB	17.9 KB
58	8b/6a6f66	289948	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Egress_and_Envelopment.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:12:41.320	49s	46.9s	125.4%	210.9 MB	5.4 GB	14.5 MB	7 KB
100	57/dd2002	322926	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Egress_and_Envelopment.salivary_gland.robust)	COMPLETED	0	2026-01-03 17:13:24.523	6.2s	2s	1440.3%	210.9 MB	17.5 GB	40 MB	50.9 KB
102	7d/bff6df	323226	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Egress_and_Envelopment.dorsal_root_ganglia.robust)	COMPLETED	0	2026-01-03 17:13:25.280	6.7s	2.1s	1537.1%	213.4 MB	17.5 GB	40 MB	50.9 KB
