task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
24	b8/c57481	33522	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.534	12.1s	3.7s	646.0%	254.4 MB	17.6 GB	39.9 MB	3.2 MB
40	2a/7a3959	20234	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (amygdala)	CACHED	0	2026-01-03 17:04:13.924	12.6s	3.8s	372.1%	256.4 MB	17.6 GB	39.8 MB	3 MB
27	01/bd7010	33416	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:GRAPHTOOLPARSER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:26.525	11.8s	3.4s	508.4%	255.6 MB	17.6 GB	39.9 MB	3.2 MB
39	af/5be3f1	20612	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:GRAPHTOOLPARSER (amygdala)	CACHED	0	2026-01-03 17:04:14.107	12.4s	3.8s	582.8%	250.3 MB	17.6 GB	39.8 MB	6.9 MB
43	b7/00ef04	68833	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (dorsal_root_ganglia)	CACHED	0	2026-01-03 17:04:57.074	18.2s	16s	171.0%	495.2 MB	17 GB	22.5 MB	183.8 KB
45	f6/d7bdf9	45365	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (brain)	CACHED	0	2026-01-03 17:04:37.640	17.8s	15s	170.5%	430.8 MB	17 GB	22.2 MB	181.6 KB
48	6d/72b6da	70603	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (uniprot_ppi)	CACHED	0	2026-01-03 17:04:58.346	26.1s	24s	165.2%	366 MB	17 GB	25.2 MB	266.3 KB
46	d1/e60fcd	45336	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (hypothalamus)	CACHED	0	2026-01-03 17:04:37.622	16.9s	14s	186.4%	416.4 MB	17 GB	22.1 MB	179.4 KB
47	61/5551cd	66922	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (salivary_gland)	CACHED	0	2026-01-03 17:04:55.816	24.9s	22s	170.1%	322.5 MB	17 GB	22.3 MB	180.2 KB
44	88/29a3ef	46624	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:DOMINO_SLICER (amygdala)	CACHED	0	2026-01-03 17:04:38.623	18.4s	16s	156.6%	414.9 MB	17 GB	22 MB	178.6 KB
29	9c/eaf608	771207	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Immune_Evasion.hypothalamus)	COMPLETED	0	2026-01-03 17:25:31.961	7.7s	2.6s	631.3%	214.1 MB	17.5 GB	47.2 MB	17.4 KB
42	fa/774953	771246	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Immune_Evasion.amygdala)	COMPLETED	0	2026-01-03 17:25:31.979	7.8s	2.6s	877.3%	219.9 MB	17.5 GB	47.2 MB	17.4 KB
30	f5/19d057	771166	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Immune_Evasion.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:25:31.921	7.9s	2.6s	729.7%	217.2 MB	17.5 GB	47.2 MB	17.4 KB
23	f1/f86ea4	771221	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Immune_Evasion.brain)	COMPLETED	0	2026-01-03 17:25:31.970	7.9s	2.7s	716.9%	216.4 MB	17.5 GB	47.2 MB	17.3 KB
36	bd/f085fd	771176	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Immune_Evasion.uniprot_ppi)	COMPLETED	0	2026-01-03 17:25:31.941	8s	2.7s	721.4%	215 MB	17.5 GB	47.5 MB	17.6 KB
21	b6/3b08cb	771189	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:INPUTCHECK (Immune_Evasion.salivary_gland)	COMPLETED	0	2026-01-03 17:25:31.952	8s	2.7s	731.7%	207.1 MB	17.5 GB	47.2 MB	17.3 KB
49	bf/572f5c	776131	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Immune_Evasion.hypothalamus)	COMPLETED	0	2026-01-03 17:25:39.720	6.2s	9ms	94.1%	0	0	90.9 KB	1.4 KB
56	e1/618faf	776278	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Immune_Evasion.amygdala)	COMPLETED	0	2026-01-03 17:25:39.775	6.3s	16ms	105.6%	0	0	90.9 KB	1.4 KB
54	05/3ca3fc	776129	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Immune_Evasion.hypothalamus)	COMPLETED	0	2026-01-03 17:25:39.712	8.4s	2.7s	1008.8%	195 MB	17.5 GB	39.8 MB	953.2 KB
50	30/83a96e	776150	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Immune_Evasion.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:25:39.733	8.5s	2.5s	728.4%	205.7 MB	17.5 GB	39.2 MB	11.6 KB
57	05/8ba22c	776307	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Immune_Evasion.amygdala.no_tool)	COMPLETED	0	2026-01-03 17:25:39.783	8.5s	2.3s	740.5%	212.9 MB	17.5 GB	39.2 MB	11.6 KB
65	ac/96f365	776590	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Immune_Evasion.dorsal_root_ganglia.no_tool)	COMPLETED	0	2026-01-03 17:25:39.957	8.4s	2.2s	1439.5%	210.3 MB	17.5 GB	39.2 MB	11.6 KB
58	c1/27a1af	776514	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Immune_Evasion.amygdala)	COMPLETED	0	2026-01-03 17:25:39.873	8.5s	2.5s	626.6%	209 MB	17.5 GB	39.8 MB	945.5 KB
67	ce/14c412	784617	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Immune_Evasion.brain)	COMPLETED	0	2026-01-03 17:25:46.053	4.5s	5ms	79.5%	0	0	90.9 KB	1.5 KB
62	7c/9bd07c	776370	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Immune_Evasion.amygdala)	COMPLETED	0	2026-01-03 17:25:39.800	12.9s	8.4s	171.4%	265.3 MB	2.8 GB	19 MB	40.2 KB
51	2e/b357ee	776196	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Immune_Evasion.hypothalamus)	COMPLETED	0	2026-01-03 17:25:39.747	13s	8.2s	199.6%	271.7 MB	2.8 GB	19 MB	41.5 KB
66	f2/9446e4	784342	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Immune_Evasion.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:25:45.920	9s	2.6s	875.4%	204.9 MB	17.5 GB	39.9 MB	995.9 KB
63	31/9cb193	786354	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Immune_Evasion.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:25:48.167	7.3s	23ms	33.3%	0	0	90.9 KB	1.5 KB
59	93/56edb1	776502	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Immune_Evasion.amygdala)	COMPLETED	0	2026-01-03 17:25:39.859	15.8s	13s	145.6%	284.9 MB	17.2 GB	41.1 MB	40.8 KB
53	0e/3e8e2e	776212	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Immune_Evasion.hypothalamus)	COMPLETED	0	2026-01-03 17:25:39.754	16.3s	14s	179.4%	287.8 MB	17.2 GB	41.2 MB	42.1 KB
68	bf/f4ed5d	776584	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Immune_Evasion.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:25:39.946	17.1s	14s	187.7%	299.6 MB	17.2 GB	41.3 MB	41.2 KB
73	4a/f8f757	786476	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Immune_Evasion.brain.no_tool)	COMPLETED	0	2026-01-03 17:25:48.356	11.1s	3.6s	380.8%	187.1 MB	17.5 GB	39.2 MB	11.5 KB
72	ff/b934f9	789227	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Immune_Evasion.brain)	COMPLETED	0	2026-01-03 17:25:50.571	12.8s	3.4s	371.0%	228.3 MB	17.5 GB	39.8 MB	964.4 KB
77	d9/8fc30f	792208	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Immune_Evasion.uniprot_ppi)	COMPLETED	0	2026-01-03 17:25:55.546	9.2s	22ms	33.3%	0	0	91.2 KB	2.2 KB
69	14/9d6f87	786417	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Immune_Evasion.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:25:48.270	17.5s	13.5s	128.6%	283.1 MB	2.8 GB	19.2 MB	41.2 KB
75	2c/f72587	786390	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Immune_Evasion.brain)	COMPLETED	0	2026-01-03 17:25:48.212	18.2s	14s	129.0%	272.5 MB	2.8 GB	19 MB	41.1 KB
81	3c/1b0dc0	793895	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Immune_Evasion.uniprot_ppi.no_tool)	COMPLETED	0	2026-01-03 17:25:57.130	12s	2.9s	458.3%	183.7 MB	17.4 GB	39.2 MB	11.6 KB
80	76/8e7a7c	792359	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Immune_Evasion.uniprot_ppi)	COMPLETED	0	2026-01-03 17:25:55.684	13.7s	4.5s	296.1%	265.6 MB	17.6 GB	40.2 MB	1.4 MB
74	f2/fd5c30	790954	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Immune_Evasion.brain)	COMPLETED	0	2026-01-03 17:25:52.754	21.3s	18s	120.2%	285.8 MB	17.2 GB	41.2 MB	41.7 KB
84	0e/416d7c	800151	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DOMINO:PREFIXLINES (Immune_Evasion.salivary_gland)	COMPLETED	0	2026-01-03 17:26:06.470	7.9s	7ms	99.6%	0	0	91 KB	1.6 KB
85	cd/ba40f8	798100	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_FIRSTNEIGHBOR:FIRSTNEIGHBOR (Immune_Evasion.salivary_gland)	COMPLETED	0	2026-01-03 17:26:03.367	12s	4.8s	310.6%	220.3 MB	17.5 GB	39.8 MB	970.6 KB
78	b7/8c5e03	791860	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Immune_Evasion.uniprot_ppi)	COMPLETED	0	2026-01-03 17:25:54.937	21.5s	16.2s	110.3%	341.9 MB	2.9 GB	20.4 MB	61.6 KB
90	46/0bc82e	799649	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Immune_Evasion.salivary_gland.no_tool)	COMPLETED	0	2026-01-03 17:26:05.786	10.7s	3.8s	628.4%	193.4 MB	17.5 GB	39.2 MB	11.6 KB
60	6c/428e09	776340	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Immune_Evasion.amygdala)	COMPLETED	0	2026-01-03 17:25:39.792	39.7s	37.3s	128.2%	206.5 MB	5.4 GB	14.4 MB	7 KB
52	02/40b851	776169	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Immune_Evasion.hypothalamus)	COMPLETED	0	2026-01-03 17:25:39.740	39.8s	37.6s	128.1%	210.8 MB	5.4 GB	14.4 MB	7 KB
55	ac/faa176	776140	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:RWR (Immune_Evasion.hypothalamus)	COMPLETED	0	2026-01-03 17:25:39.726	40.2s	33.9s	7559.7%	4.3 GB	21.5 GB	15.9 MB	7.8 KB
94	5d/37df4d	804291	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Immune_Evasion.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:26:14.410	6.3s	2.1s	1524.9%	203.9 MB	17.5 GB	39.8 MB	14.8 KB
87	74/2638a1	798742	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Immune_Evasion.salivary_gland)	COMPLETED	0	2026-01-03 17:26:04.727	16.8s	13s	129.8%	294.4 MB	17.2 GB	41.2 MB	41.6 KB
83	2b/8521c6	795537	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Immune_Evasion.uniprot_ppi)	COMPLETED	0	2026-01-03 17:25:59.514	22.2s	19s	123.8%	352.9 MB	17.3 GB	42.5 MB	62.4 KB
95	9f/033578	805094	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Immune_Evasion.amygdala.no_tool)	COMPLETED	0	2026-01-03 17:26:15.391	6.3s	2s	1634.4%	204.3 MB	17.5 GB	39.8 MB	14.9 KB
88	05/0796c7	801446	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUST:ROBUST (Immune_Evasion.salivary_gland)	COMPLETED	0	2026-01-03 17:26:09.154	13.2s	8.5s	149.8%	279.6 MB	2.8 GB	19.1 MB	41.7 KB
96	d8/8d81a0	805517	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Immune_Evasion.dorsal_root_ganglia.no_tool)	COMPLETED	0	2026-01-03 17:26:16.438	6.9s	2.2s	1221.8%	203.2 MB	17.5 GB	39.9 MB	14.9 KB
99	64/e70fc6	808225	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Immune_Evasion.amygdala.robust)	COMPLETED	0	2026-01-03 17:26:19.466	6.5s	2.1s	1269.1%	199 MB	17.5 GB	39.9 MB	28.2 KB
100	80/4995eb	808268	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Immune_Evasion.hypothalamus.robust)	COMPLETED	0	2026-01-03 17:26:19.526	7.1s	2.3s	1418.6%	204.2 MB	17.5 GB	39.9 MB	28.5 KB
93	2a/24e6bf	804196	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Immune_Evasion.hypothalamus.firstneighbor)	COMPLETED	0	2026-01-03 17:26:14.109	13s	8.7s	448.2%	259 MB	17.5 GB	40.1 MB	11.6 KB
